seed,method,model,batch_size,datasets,client_num,hidden,dropout,local_updates,lr,weight_decay,test_acc,val_loss,group
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.673924083,7429.795314,129
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.667787165,37411.33673,129
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.68413607,12236.55205,129
,,,,,,,,,,,0.665571261,129 平均值,129
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.449660375,6526.012978,130
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.269176487,3207.202976,130
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.526686917,644935.9133,130
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.561402415,45302.41212,130
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.349147765,6793.34175,130
,,,,,,,,,,,0.431214792,130 平均值,130
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.631166825,99963.21012,131
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.5737276,29909.69659,131
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.468777049,456650.6367,131
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.652252464,34738.6904,131
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.636060612,28475.14772,131
,,,,,,,,,,,0.59239691,131 平均值,131
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.566369912,2988.144754,132
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.54013022,5041.105096,132
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.581946283,6939.888501,132
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.590245772,13620.21524,132
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.544771397,7206.727623,132
,,,,,,,,,,,0.564692717,132 平均值,132
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.611652613,6080.988754,133
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.547355799,68768.00715,133
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.57440204,4065.200576,133
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.691665562,22899.80143,133
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.678234428,104640.1925,133
,,,,,,,,,,,0.620662088,133 平均值,133
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.558626945,37309.00147,134
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.529038579,22871.50473,134
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.572501756,105966.6133,134
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.518171977,34100.61408,134
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.649685351,41490.06486,134
,,,,,,,,,,,0.565604922,134 平均值,134
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.666647201,1726871.464,135
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.700006722,79807.12496,135
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.480913748,36979.28839,135
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.64430626,57939.29206,135
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0,0.580703152,32554.14393,135
,,,,,,,,,,,0.614515417,135 平均值,135
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.7060898,81535.25609,136
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.706700163,184152.9874,136
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.705292883,46429.20815,136
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.69022878,77759.82459,136
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.742751811,22368.63612,136
,,,,,,,,,,,0.710212688,136 平均值,136
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.702559085,44160.60345,137
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.708220287,13187.33029,137
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.693923644,13725.24445,137
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.701190894,109941.0998,137
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.693634482,35799.79946,137
,,,,,,,,,,,0.699905678,137 平均值,137
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.692087438,430502.8133,138
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.66660041,716754.8135,138
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.674135021,316351.8632,138
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.672838004,545987.0628,138
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.704317067,168022.7193,138
,,,,,,,,,,,0.681995588,138 平均值,138
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.69854302,483875.004,139
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.678612051,474274.1547,139
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.714845136,359198.3403,139
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.736225056,197724.9829,139
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.695318754,298036.0629,139
,,,,,,,,,,,0.704708803,139 平均值,139
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.743634653,15329.52537,140
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.690243531,153014.6288,140
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.688316282,130116.8156,140
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.688988186,110450.1686,140
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.682517853,98277.35091,140
,,,,,,,,,,,0.698740101,140 平均值,140
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.703252789,28849.07273,141
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.707940757,58591.16628,141
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.670006112,163870.2162,141
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.692486862,67587.02509,141
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.737232911,44539.06046,141
,,,,,,,,,,,0.702183886,141 平均值,141
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.684859277,317937.1765,142
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.706533478,137758.7893,142
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.685906267,229202.3204,142
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.709630148,325398.1808,142
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.702404569,202317.5757,142
,,,,,,,,,,,0.697866748,142 平均值,142
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.690648075,77342.23529,143
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.680183478,476815.8881,143
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.704983852,202663.4979,143
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.702235302,389753.114,143
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0,1,0.25,0.0005,0.691454624,431666.0562,143
,,,,,,,,,,,0.693901066,143 平均值,143
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.79777332,295.3276411,144
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.77886242,303.7355889,144
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.773002449,295.7421318,144
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.781189093,193.1432273,144
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.774132781,233.4243229,144
,,,,,,,,,,,0.780992012,144 平均值,144
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.777173029,290.8637575,145
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.746912759,212.7544288,145
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.759909848,164.8229359,145
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.766546866,346.0372409,145
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.773186467,198.7443801,145
,,,,,,,,,,,0.764745794,145 平均值,145
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.787117655,212.9975529,146
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.77084246,217.9820439,146
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.788274907,155.4922245,146
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.770589851,219.2666833,146
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.772237571,208.1803369,146
,,,,,,,,,,,0.777812489,146 平均值,146
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.775890763,220.6366536,147
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.787034313,231.5305435,147
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.772181148,308.9905439,147
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.788610859,217.9953099,147
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.78912571,307.6809713,147
,,,,,,,,,,,0.782568559,147 平均值,147
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.77078862,160.858492,148
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.758122364,233.1051351,148
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.772811381,232.09301,148
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.773522418,199.515816,148
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.799097257,226.4466349,148
,,,,,,,,,,,0.774868408,148 平均值,148
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.760995927,206.8623031,149
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.761304959,169.1055189,149
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.752029654,222.2134116,149
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.779016935,165.0830246,149
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.772124726,341.7824681,149
,,,,,,,,,,,0.76509444,149 平均值,149
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.777369216,211.5136032,150
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.781834076,209.2020939,150
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.788708953,217.8514673,150
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.774593746,298.9860043,150
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.761596657,212.9174341,150
,,,,,,,,,,,0.77682053,150 平均值,150
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.756339998,229.6123981,151
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.755668095,253.8463337,151
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.760020111,270.5125375,151
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.764955569,189.1218694,151
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0,0.752809283,243.9808,151
,,,,,,,,,,,0.757958611,151 平均值,151
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.796363458,300.3770955,152
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.777452558,255.3008512,152
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.774257794,301.9891399,152
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.765122254,248.7971299,152
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.756756756,193.8011037,152
,,,,,,,,,,,0.773990564,152 平均值,152
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.773002449,350.6828321,153
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.74748145,165.9847483,153
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.770410997,185.0799001,153
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.771678512,350.0232972,153
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.779823485,311.7036886,153
,,,,,,,,,,,0.768479378,153 平均值,153
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.779933747,221.5700939,154
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.764119518,226.9817343,154
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.728011491,253.5900697,154
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.768025319,227.8183966,154
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.737242543,223.747716,154
,,,,,,,,,,,0.755466524,154 平均值,154
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.751274408,233.0565093,155
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.781120502,242.023071,155
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.776253635,314.3057657,155
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.792570501,227.2615043,155
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.785053223,313.3712515,155
,,,,,,,,,,,0.777254454,155 平均值,155
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.770354575,167.9561251,156
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.780242779,306.6921044,156
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.763104612,243.1175232,156
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.76554413,165.4166405,156
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.795164535,236.0349384,156
,,,,,,,,,,,0.774882126,156 平均值,156
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.764747213,184.5259495,157
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.761956992,173.5292653,157
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.752529753,197.4285054,157
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.781566716,153.4877173,157
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.770827709,345.874307,157
,,,,,,,,,,,0.766325677,157 平均值,157
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.774201372,220.5804881,158
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.773228138,219.797198,158
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.784300514,226.9925858,158
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.764928649,304.5886712,158
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.753213826,177.6003509,158
,,,,,,,,,,,0.7699745,158 平均值,158
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.777229451,165.0875496,159
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.762489131,172.0479346,159
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.768025319,174.6140028,159
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.778722655,304.7267955,159
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.01,0.0005,0.74800847,234.1897521,159
,,,,,,,,,,,0.766895005,159 平均值,159
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.70968657,2930.513819,160
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.727440218,1663.265041,160
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.722073297,1779.800146,160
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.709127511,3611.156822,160
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.714916309,1697.998692,160
,,,,,,,,,,,0.716648781,160 平均值,160
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.717873215,1759.95317,161
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.713339763,1937.572623,161
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.705390977,6002.610054,161
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.724245454,4443.35983,161
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.723046531,4271.017626,161
,,,,,,,,,,,0.716779188,161 平均值,161
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.723980676,9982.797407,162
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.740633494,5962.592935,162
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.722683659,9860.616277,162
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.714874638,3837.396869,162
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.722668908,4394.292961,162
,,,,,,,,,,,0.724968275,162 平均值,162
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.726131032,3858.880565,163
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.71858167,8806.043169,163
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.718363682,4802.38932,163
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.70851203,6419.761172,163
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.704317067,6647.367109,163
,,,,,,,,,,,0.715181096,163 平均值,163
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.69854302,703.2609586,164
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.702460991,1233.556547,164
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.69824874,6815.93211,164
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.709671819,986.9498429,164
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.732307085,951.6922485,164
,,,,,,,,,,,0.708246331,164 平均值,164
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.699075159,4123.212217,165
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.72218356,2334.689597,165
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.701416584,4378.328847,165
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.718125824,3734.567252,165
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.732110898,505.5335949,165
,,,,,,,,,,,0.714582405,165 平均值,165
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.729796394,4660.755164,166
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.705459568,3535.440761,166
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.724483313,2622.222741,166
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.738458755,6204.904763,166
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.72607461,4820.948407,166
,,,,,,,,,,,0.724854528,166 平均值,166
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.71883428,4256.39753,167
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.720410826,4203.674806,167
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.734901119,9660.253602,167
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.71523751,6199.457343,167
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0,0.700247162,1675.453338,167
,,,,,,,,,,,0.717926179,167 平均值,167
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.60160026,1426.031837,168
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.649599471,1555.785027,168
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.683339153,1834.290679,168
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.627302694,666.9446127,168
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.639419523,2276.605635,168
,,,,,,,,,,,0.64025222,168 平均值,168
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.617220885,641.9962705,169
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.659499845,995.2808617,169
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.662319568,624.3982754,169
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.711206694,290.7779216,169
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.720214639,1246.226018,169
,,,,,,,,,,,0.674092326,169 平均值,169
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.671916073,1113.626919,170
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.663018391,1921.67554,170
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.645244873,1861.864278,170
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.628680517,4050.087206,170
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.627290525,1721.871606,170
,,,,,,,,,,,0.647230076,170 平均值,170
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.58626626,5808.364607,171
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.579501646,1943.520223,171
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.589377682,3640.457714,171
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.556236148,3624.455528,171
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.548952216,3411.26319,171
,,,,,,,,,,,0.57206679,171 平均值,171
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.661427094,547.9328742,172
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.597368139,843.589764,172
